YEAR,MONTH,DATE,è„íÜâ∫è{,TIME,ójì˙,ìdóÕé˘óv(ñúkW),ãCâ∑(Åé),ç~êÖó (mm),ì˙è∆éûä‘(éûä‘),ëäëŒéºìx(Åì)
2017,Jan,20,íÜ,21:00,FRI,4243,2.9,0,0,74
2017,Jan,20,íÜ,22:00,FRI,4032,3.2,0,0,75
2017,Jan,20,íÜ,23:00,FRI,3789,3.4,0,0,76
2017,Jan,21,â∫,0:00,SAT,3480,3.7,0,0,75
2017,Jan,21,â∫,1:00,SAT,3264,3.7,0,0,75
2017,Jan,21,â∫,2:00,SAT,3137,3.5,0,0,78
2017,Jan,21,â∫,3:00,SAT,3052,3.5,0,0,77
2017,Jan,21,â∫,4:00,SAT,3030,3.8,0,0,73
2017,Jan,21,â∫,5:00,SAT,3122,4.1,0,0,67
2017,Jan,21,â∫,6:00,SAT,3394,2.9,0,0,73
2017,Jan,21,â∫,7:00,SAT,3649,1.3,0,0,83
2017,Jan,21,â∫,8:00,SAT,3852,4,0,0.7,69
2017,Jan,21,â∫,9:00,SAT,3844,7.4,0,1,54
2017,Jan,21,â∫,10:00,SAT,3708,8.9,0,1,47
2017,Jan,21,â∫,11:00,SAT,3631,9.7,0,1,42
2017,Jan,21,â∫,12:00,SAT,3503,10.4,0,1,38
2017,Jan,21,â∫,13:00,SAT,3524,9.9,0,1,37
2017,Jan,21,â∫,14:00,SAT,3498,9.8,0,1,36
2017,Jan,21,â∫,15:00,SAT,3507,8.8,0,1,34
2017,Jan,21,â∫,16:00,SAT,3706,8.1,0,1,33
2017,Jan,21,â∫,17:00,SAT,4055,7.4,0,0.7,35
2017,Jan,21,â∫,18:00,SAT,4135,6.3,0,0,39
2017,Jan,21,â∫,19:00,SAT,4091,5.7,0,0,37
2017,Jan,21,â∫,20:00,SAT,4014,5.2,0,0,39
2017,Jan,21,â∫,21:00,SAT,3854,4.5,0,0,42
2017,Jan,21,â∫,22:00,SAT,3650,4.4,0,0,42
2017,Jan,21,â∫,23:00,SAT,3444,4.4,0,0,49
2017,Jan,22,â∫,0:00,SUN,3172,3.9,0,0,54
2017,Jan,22,â∫,1:00,SUN,2995,3.6,0,0,56
2017,Jan,22,â∫,2:00,SUN,2889,3.7,0,0,53
2017,Jan,22,â∫,3:00,SUN,2825,3.5,0,0,54
2017,Jan,22,â∫,4:00,SUN,2802,4.1,0,0,51
2017,Jan,22,â∫,5:00,SUN,2870,2.8,0,0,60
2017,Jan,22,â∫,6:00,SUN,3072,1.7,0,0,68
2017,Jan,22,â∫,7:00,SUN,3297,1.3,0,0,67
2017,Jan,22,â∫,8:00,SUN,3482,2,0,0.6,61
2017,Jan,22,â∫,9:00,SUN,3489,4.3,0,1,55
2017,Jan,22,â∫,10:00,SUN,3362,6.6,0,1,52
2017,Jan,22,â∫,11:00,SUN,3241,8,0,1,43
2017,Jan,22,â∫,12:00,SUN,3137,9.7,0,1,40
2017,Jan,22,â∫,13:00,SUN,3064,11.4,0,1,36
2017,Jan,22,â∫,14:00,SUN,3038,12.1,0,1,37
2017,Jan,22,â∫,15:00,SUN,3096,11.7,0,1,33
2017,Jan,22,â∫,16:00,SUN,3314,9.8,0,1,38
2017,Jan,22,â∫,17:00,SUN,3743,8.5,0,0.7,38
2017,Jan,22,â∫,18:00,SUN,3888,6.5,0,0,45
2017,Jan,22,â∫,19:00,SUN,3880,5.1,0,0,55
2017,Jan,22,â∫,20:00,SUN,3834,4.8,0,0,54
2017,Jan,22,â∫,21:00,SUN,3685,5,0,0,54
2017,Jan,22,â∫,22:00,SUN,3445,6.7,0,0,45
2017,Jan,22,â∫,23:00,SUN,3233,6.2,0,0,45
2017,Jan,23,â∫,0:00,MON,3001,5.5,0,0,49
2017,Jan,23,â∫,1:00,MON,2872,4.6,0,0,48
2017,Jan,23,â∫,2:00,MON,2810,5.3,0,0,45
2017,Jan,23,â∫,3:00,MON,2787,4.1,0,0,47
2017,Jan,23,â∫,4:00,MON,2840,3.5,0,0,49
2017,Jan,23,â∫,5:00,MON,3079,3.2,0,0,49
2017,Jan,23,â∫,6:00,MON,3612,2.7,0,0,50
2017,Jan,23,â∫,7:00,MON,3989,2.7,0,0,45
2017,Jan,23,â∫,8:00,MON,4268,3.4,0,0.5,38
2017,Jan,23,â∫,9:00,MON,4374,3.8,0,0.8,35
2017,Jan,23,â∫,10:00,MON,4266,5.8,0,0.8,32
2017,Jan,23,â∫,11:00,MON,4172,6.8,0,1,26
2017,Jan,23,â∫,12:00,MON,4011,6.7,0,1,26
2017,Jan,23,â∫,13:00,MON,4159,6.6,0,0.9,26
2017,Jan,23,â∫,14:00,MON,4171,6.4,0,0.6,25
2017,Jan,23,â∫,15:00,MON,4240,5.7,0,0.2,28
2017,Jan,23,â∫,16:00,MON,4448,5.1,0,0.5,24
2017,Jan,23,â∫,17:00,MON,4755,4.3,0,0.6,26
2017,Jan,23,â∫,18:00,MON,4785,3.7,0,0,27
2017,Jan,23,â∫,19:00,MON,4679,3.3,0,0,27
2017,Jan,23,â∫,20:00,MON,4545,2.4,0,0,32
2017,Jan,23,â∫,21:00,MON,4372,1.9,0,0,35
2017,Jan,23,â∫,22:00,MON,4126,1.2,0,0,37
2017,Jan,23,â∫,23:00,MON,3841,2,0,0,31
2017,Jan,24,â∫,0:00,TUE,3517,1.7,0,0,33
2017,Jan,24,â∫,1:00,TUE,3323,1.1,0,0,36
2017,Jan,24,â∫,2:00,TUE,3223,0.6,0,0,39
2017,Jan,24,â∫,3:00,TUE,3164,0.1,0,0,38
2017,Jan,24,â∫,4:00,TUE,3186,-0.5,0,0,40
2017,Jan,24,â∫,5:00,TUE,3425,-0.5,0,0,40
2017,Jan,24,â∫,6:00,TUE,3979,-0.5,0,0,37
2017,Jan,24,â∫,7:00,TUE,4329,-1.2,0,0,40
2017,Jan,24,â∫,8:00,TUE,4505,0.9,0,0.7,35
2017,Jan,24,â∫,9:00,TUE,4540,3.5,0,1,26
2017,Jan,24,â∫,10:00,TUE,4414,4.9,0,1,25
2017,Jan,24,â∫,11:00,TUE,4302,4.8,0,1,24
2017,Jan,24,â∫,12:00,TUE,4048,5.5,0,1,23
2017,Jan,24,â∫,13:00,TUE,4153,6.6,0,1,24
2017,Jan,24,â∫,14:00,TUE,4155,6.9,0,1,16
2017,Jan,24,â∫,15:00,TUE,4203,7,0,1,19
2017,Jan,24,â∫,16:00,TUE,4452,5.8,0,0.9,20
2017,Jan,24,â∫,17:00,TUE,4790,4.1,0,0.8,36
2017,Jan,24,â∫,18:00,TUE,4846,3.1,0,0,40
2017,Jan,24,â∫,19:00,TUE,4751,2.6,0,0,45
2017,Jan,24,â∫,20:00,TUE,4632,2,0,0,44
2017,Jan,24,â∫,21:00,TUE,4451,1.6,0,0,46
2017,Jan,24,â∫,22:00,TUE,4206,1.1,0,0,49
2017,Jan,24,â∫,23:00,TUE,3918,0.9,0,0,50
2017,Jan,25,â∫,0:00,WED,3587,0.3,0,0,48
2017,Jan,25,â∫,1:00,WED,3384,0.2,0,0,47
2017,Jan,25,â∫,2:00,WED,3267,0.1,0,0,47
2017,Jan,25,â∫,3:00,WED,3210,0.6,0,0,41
2017,Jan,25,â∫,4:00,WED,3227,0.1,0,0,42
2017,Jan,25,â∫,5:00,WED,3461,0.1,0,0,40
2017,Jan,25,â∫,6:00,WED,4013,-0.9,0,0,46
2017,Jan,25,â∫,7:00,WED,4358,-0.3,0,0,39
2017,Jan,25,â∫,8:00,WED,4543,2.2,0,0.8,35
2017,Jan,25,â∫,9:00,WED,4557,4.4,0,1,31
2017,Jan,25,â∫,10:00,WED,4357,6.2,0,1,27
2017,Jan,25,â∫,11:00,WED,4212,7,0,1,25
2017,Jan,25,â∫,12:00,WED,3944,8.5,0,1,24
2017,Jan,25,â∫,13:00,WED,4076,9.1,0,1,23
2017,Jan,25,â∫,14:00,WED,4033,8.8,0,1,22
2017,Jan,25,â∫,15:00,WED,4085,8.2,0,1,25
2017,Jan,25,â∫,16:00,WED,4291,7.3,0,1,26
2017,Jan,25,â∫,17:00,WED,4610,6.6,0,0.8,30
2017,Jan,25,â∫,18:00,WED,4657,5.2,0,0,36
2017,Jan,25,â∫,19:00,WED,4581,5,0,0,37
2017,Jan,25,â∫,20:00,WED,4468,4.2,0,0,42
2017,Jan,25,â∫,21:00,WED,4307,3.4,0,0,45
2017,Jan,25,â∫,22:00,WED,4091,3.3,0,0,46
2017,Jan,25,â∫,23:00,WED,3822,2.7,0,0,48
2017,Jan,26,â∫,0:00,THU,3496,2,0,0,49
2017,Jan,26,â∫,1:00,THU,3308,1.1,0,0,50
2017,Jan,26,â∫,2:00,THU,3201,0.6,0,0,54
2017,Jan,26,â∫,3:00,THU,3154,1.3,0,0,48
2017,Jan,26,â∫,4:00,THU,3180,-0.3,0,0,55
2017,Jan,26,â∫,5:00,THU,3421,-0.4,0,0,52
2017,Jan,26,â∫,6:00,THU,3974,-1.1,0,0,57
2017,Jan,26,â∫,7:00,THU,4313,-0.1,0,0,51
2017,Jan,26,â∫,8:00,THU,4494,1.8,0,0.7,45
2017,Jan,26,â∫,9:00,THU,4498,3.8,0,1,42
2017,Jan,26,â∫,10:00,THU,4315,5.5,0,1,35
2017,Jan,26,â∫,11:00,THU,4160,7.6,0,1,32
2017,Jan,26,â∫,12:00,THU,3884,8,0,1,28
2017,Jan,26,â∫,13:00,THU,3946,9.7,0,1,24
2017,Jan,26,â∫,14:00,THU,3915,10,0,1,21
2017,Jan,26,â∫,15:00,THU,3939,9.6,0,1,22
2017,Jan,26,â∫,16:00,THU,4140,8.6,0,1,30
2017,Jan,26,â∫,17:00,THU,4459,6.9,0,0.8,35
2017,Jan,26,â∫,18:00,THU,4518,5.5,0,0,46
2017,Jan,26,â∫,19:00,THU,4426,5.3,0,0,58
2017,Jan,26,â∫,20:00,THU,4306,5.4,0,0,64
2017,Jan,26,â∫,21:00,THU,4134,5.6,0,0,71
2017,Jan,26,â∫,22:00,THU,3904,5.1,0,0,77
2017,Jan,26,â∫,23:00,THU,3663,6.8,0,0,70
2017,Jan,27,â∫,0:00,FRI,3373,5,0,0,81
2017,Jan,27,â∫,1:00,FRI,3191,4.6,0,0,79
2017,Jan,27,â∫,2:00,FRI,3090,3.6,0,0,72
2017,Jan,27,â∫,3:00,FRI,3026,3.1,0,0,72
2017,Jan,27,â∫,4:00,FRI,3055,2.7,0,0,61
2017,Jan,27,â∫,5:00,FRI,3265,2.3,0,0,72
2017,Jan,27,â∫,6:00,FRI,3746,5,0,0,63
2017,Jan,27,â∫,7:00,FRI,4077,7.1,0,0,54
2017,Jan,27,â∫,8:00,FRI,4399,5.5,0,0,61
2017,Jan,27,â∫,9:00,FRI,4584,5.9,0,0,62
2017,Jan,27,â∫,10:00,FRI,4493,5.3,0,0,54
2017,Jan,27,â∫,11:00,FRI,4205,6.2,0,0,51
2017,Jan,27,â∫,12:00,FRI,3813,9.3,0,0.7,42
2017,Jan,27,â∫,13:00,FRI,3853,15.5,0,1,41
2017,Jan,27,â∫,14:00,FRI,3829,15.6,0,1,42
2017,Jan,27,â∫,15:00,FRI,3798,15.7,0,0.9,39
2017,Jan,27,â∫,16:00,FRI,3926,15.1,0,1,41
2017,Jan,27,â∫,17:00,FRI,4170,13.8,0,0.6,45
2017,Jan,27,â∫,18:00,FRI,4162,13.7,0,0,39
2017,Jan,27,â∫,19:00,FRI,4042,12.5,0,0,44
2017,Jan,27,â∫,20:00,FRI,3920,11,0,0,48
2017,Jan,27,â∫,21:00,FRI,3756,10.8,0,0,45
2017,Jan,27,â∫,22:00,FRI,3607,10.4,0,0,47
2017,Jan,27,â∫,23:00,FRI,3412,8.1,0,0,55
2017,Jan,28,â∫,0:00,SAT,3160,8.2,0,0,53
2017,Jan,28,â∫,1:00,SAT,3025,6.9,0,0,58
2017,Jan,28,â∫,2:00,SAT,2948,6.8,0,0,53
2017,Jan,28,â∫,3:00,SAT,2897,5.3,0,0,58
2017,Jan,28,â∫,4:00,SAT,2890,5.8,0,0,54
2017,Jan,28,â∫,5:00,SAT,2968,5.9,0,0,53
2017,Jan,28,â∫,6:00,SAT,3206,5.3,0,0,55
2017,Jan,28,â∫,7:00,SAT,3436,5.5,0,0,53
2017,Jan,28,â∫,8:00,SAT,3643,6.6,0,0.6,51
2017,Jan,28,â∫,9:00,SAT,3653,7.9,0,1,44
2017,Jan,28,â∫,10:00,SAT,3541,9.2,0,1,40
2017,Jan,28,â∫,11:00,SAT,3432,11.3,0,1,38
2017,Jan,28,â∫,12:00,SAT,3284,11.9,0,1,34
2017,Jan,28,â∫,13:00,SAT,3251,12.3,0,1,31
2017,Jan,28,â∫,14:00,SAT,3213,13,0,1,33
2017,Jan,28,â∫,15:00,SAT,3211,12.8,0,1,37
2017,Jan,28,â∫,16:00,SAT,3365,11.1,0,1,39
2017,Jan,28,â∫,17:00,SAT,3699,10.7,0,0.5,39
2017,Jan,28,â∫,18:00,SAT,3781,7.6,0,0,54
2017,Jan,28,â∫,19:00,SAT,3748,8,0,0,54
2017,Jan,28,â∫,20:00,SAT,3679,7.8,0,0,58
2017,Jan,28,â∫,21:00,SAT,3523,7.3,0,0,66
2017,Jan,28,â∫,22:00,SAT,3345,7.1,0,0,69
2017,Jan,28,â∫,23:00,SAT,3181,7.5,0,0,67
2017,Jan,29,â∫,0:00,SUN,2964,6.8,0,0,62
2017,Jan,29,â∫,1:00,SUN,2831,6,0,0,65
2017,Jan,29,â∫,2:00,SUN,2745,5.4,0,0,61
2017,Jan,29,â∫,3:00,SUN,2701,5.5,0,0,60
2017,Jan,29,â∫,4:00,SUN,2662,5.3,0,0,59
2017,Jan,29,â∫,5:00,SUN,2707,5.5,0,0,54
2017,Jan,29,â∫,6:00,SUN,2860,5.5,0,0,56
2017,Jan,29,â∫,7:00,SUN,3064,5.1,0,0,56
2017,Jan,29,â∫,8:00,SUN,3230,5.5,0,0,59
2017,Jan,29,â∫,9:00,SUN,3358,6.8,0,0.1,60
2017,Jan,29,â∫,10:00,SUN,3309,7.2,0,0.1,58
2017,Jan,29,â∫,11:00,SUN,3152,9.7,0,0.1,55
2017,Jan,29,â∫,12:00,SUN,3043,9.4,0,0.8,55
2017,Jan,29,â∫,13:00,SUN,2992,11.7,0,0.4,54
2017,Jan,29,â∫,14:00,SUN,2983,11.2,0,1,56
2017,Jan,29,â∫,15:00,SUN,3056,11.3,0,0.4,58
2017,Jan,29,â∫,16:00,SUN,3232,11.1,0,0,59
2017,Jan,29,â∫,17:00,SUN,3599,9.6,0,0,64
2017,Jan,29,â∫,18:00,SUN,3692,8.5,0,0,65
2017,Jan,29,â∫,19:00,SUN,3657,9.2,0,0,62
2017,Jan,29,â∫,20:00,SUN,3575,8.4,0,0,70
2017,Jan,29,â∫,21:00,SUN,3424,7.8,0,0,78
2017,Jan,29,â∫,22:00,SUN,3190,8.6,0,0,88
2017,Jan,29,â∫,23:00,SUN,2958,8.4,0,0,89
2017,Jan,30,â∫,0:00,MON,2739,8.1,0,0,88
2017,Jan,30,â∫,1:00,MON,2627,7.9,0,0,81
2017,Jan,30,â∫,2:00,MON,2587,7.1,0,0,94
2017,Jan,30,â∫,3:00,MON,2578,7.2,0,0,95
2017,Jan,30,â∫,4:00,MON,2622,7.1,0,0,93
2017,Jan,30,â∫,5:00,MON,2810,7.8,0,0,86
2017,Jan,30,â∫,6:00,MON,3215,7.8,0,0,88
2017,Jan,30,â∫,7:00,MON,3499,7.4,0,0,87
2017,Jan,30,â∫,8:00,MON,3726,8.3,0,0.2,81
2017,Jan,30,â∫,9:00,MON,3791,12.8,0,1,82
2017,Jan,30,â∫,10:00,MON,3669,16,0,1,71
2017,Jan,30,â∫,11:00,MON,3584,18.9,0,1,53
2017,Jan,30,â∫,12:00,MON,3436,14.2,0,1,59
2017,Jan,30,â∫,13:00,MON,3564,17.2,0,1,47
2017,Jan,30,â∫,14:00,MON,3538,16.2,0,0.3,50
2017,Jan,30,â∫,15:00,MON,3514,17,0,0.9,45
2017,Jan,30,â∫,16:00,MON,3644,16.2,0,0.9,42
2017,Jan,30,â∫,17:00,MON,3916,13.6,0,0.6,39
2017,Jan,30,â∫,18:00,MON,3965,11.9,0,0,39
2017,Jan,30,â∫,19:00,MON,3869,10.7,0,0,41
2017,Jan,30,â∫,20:00,MON,3759,10.1,0,0,41
2017,Jan,30,â∫,21:00,MON,3616,9.6,0,0,44
2017,Jan,30,â∫,22:00,MON,3471,8.5,0,0,44
2017,Jan,30,â∫,23:00,MON,3248,7.5,0,0,46
2017,Jan,31,â∫,0:00,TUE,3004,6.9,0,0,45
2017,Jan,31,â∫,1:00,TUE,2884,6.6,0,0,43
2017,Jan,31,â∫,2:00,TUE,2841,5.8,0,0,48
2017,Jan,31,â∫,3:00,TUE,2822,5.3,0,0,44
2017,Jan,31,â∫,4:00,TUE,2865,4.7,0,0,46
2017,Jan,31,â∫,5:00,TUE,3081,3.9,0,0,46
2017,Jan,31,â∫,6:00,TUE,3556,3.3,0,0,39
2017,Jan,31,â∫,7:00,TUE,3839,3,0,0,40
2017,Jan,31,â∫,8:00,TUE,4055,3.7,0,0.6,38
2017,Jan,31,â∫,9:00,TUE,4135,5.2,0,1,32
2017,Jan,31,â∫,10:00,TUE,4039,6.7,0,1,30
2017,Jan,31,â∫,11:00,TUE,3951,7.9,0,1,26
2017,Jan,31,â∫,12:00,TUE,3717,8.9,0,1,26
2017,Jan,31,â∫,13:00,TUE,3802,9.1,0,1,27
2017,Jan,31,â∫,14:00,TUE,3786,9.6,0,1,28
2017,Jan,31,â∫,15:00,TUE,3806,9.1,0,1,28
2017,Jan,31,â∫,16:00,TUE,3989,8.2,0,1,30
2017,Jan,31,â∫,17:00,TUE,4291,7.2,0,0.7,33
2017,Jan,31,â∫,18:00,TUE,4347,6.2,0,0,37
2017,Jan,31,â∫,19:00,TUE,4249,5.1,0,0,41
2017,Jan,31,â∫,20:00,TUE,4142,4.3,0,0,43
2017,Jan,31,â∫,21:00,TUE,3972,4.2,0,0,42
2017,Jan,31,â∫,22:00,TUE,3759,4.8,0,0,39
2017,Jan,31,â∫,23:00,TUE,3494,4.9,0,0,41
2017,Feb,1,è„,0:00,WED,3203,4.9,0,0,39
2017,Feb,1,è„,1:00,WED,3036,4.8,0,0,37
2017,Feb,1,è„,2:00,WED,2957,4.4,0,0,41
2017,Feb,1,è„,3:00,WED,2913,4,0,0,41
2017,Feb,1,è„,4:00,WED,2935,3.7,0,0,46
2017,Feb,1,è„,5:00,WED,3143,3.5,0,0,44
2017,Feb,1,è„,6:00,WED,3621,3.1,0,0,47
2017,Feb,1,è„,7:00,WED,3937,2.4,0,0,50
2017,Feb,1,è„,8:00,WED,4158,3.2,0,0.4,47
2017,Feb,1,è„,9:00,WED,4241,4.6,0,0.5,44
2017,Feb,1,è„,10:00,WED,4076,5.9,0,0.9,44
2017,Feb,1,è„,11:00,WED,3921,7.4,0,1,38
2017,Feb,1,è„,12:00,WED,3675,7.5,0,1,38
2017,Feb,1,è„,13:00,WED,3749,9.8,0,1,38
2017,Feb,1,è„,14:00,WED,3776,9.7,0,1,36
2017,Feb,1,è„,15:00,WED,3817,9.4,0,1,36
2017,Feb,1,è„,16:00,WED,3952,9.4,0,0,38
2017,Feb,1,è„,17:00,WED,4216,8.1,0,0.4,41
2017,Feb,1,è„,18:00,WED,4276,6.9,0,0,45
2017,Feb,1,è„,19:00,WED,4192,6.9,0,0,45
2017,Feb,1,è„,20:00,WED,4072,5.8,0,0,49
2017,Feb,1,è„,21:00,WED,3911,7.6,0,0,45
2017,Feb,1,è„,22:00,WED,3724,6.2,0,0,41
2017,Feb,1,è„,23:00,WED,3484,5.4,0,0,42
2017,Feb,2,è„,0:00,THU,3220,4.4,0,0,42
2017,Feb,2,è„,1:00,THU,3079,3.8,0,0,38
2017,Feb,2,è„,2:00,THU,3010,3.4,0,0,39
2017,Feb,2,è„,3:00,THU,2975,2.6,0,0,44
2017,Feb,2,è„,4:00,THU,3006,2,0,0,43
2017,Feb,2,è„,5:00,THU,3233,2,0,0,37
2017,Feb,2,è„,6:00,THU,3731,1.9,0,0,34
2017,Feb,2,è„,7:00,THU,4023,1.7,0,0,35
2017,Feb,2,è„,8:00,THU,4233,2.4,0,0.6,36
2017,Feb,2,è„,9:00,THU,4314,4,0,1,31
2017,Feb,2,è„,10:00,THU,4184,5.9,0,1,27
2017,Feb,2,è„,11:00,THU,4077,7.8,0,1,27
2017,Feb,2,è„,12:00,THU,3831,8.4,0,1,24
2017,Feb,2,è„,13:00,THU,3953,9.2,0,1,23
2017,Feb,2,è„,14:00,THU,3965,9.2,0,1,20
2017,Feb,2,è„,15:00,THU,3980,9.2,0,1,22
2017,Feb,2,è„,16:00,THU,4152,7.6,0,1,26
2017,Feb,2,è„,17:00,THU,4462,6.8,0,1,26
2017,Feb,2,è„,18:00,THU,4532,5.3,0,0,28
2017,Feb,2,è„,19:00,THU,4435,4.9,0,0,31
2017,Feb,2,è„,20:00,THU,4315,3.9,0,0,34
2017,Feb,2,è„,21:00,THU,4150,1.8,0,0,43
2017,Feb,2,è„,22:00,THU,3926,1.2,0,0,47
2017,Feb,2,è„,23:00,THU,3666,1.9,0,0,44
2017,Feb,3,è„,0:00,FRI,3364,2,0,0,44
2017,Feb,3,è„,1:00,FRI,3185,1.3,0,0,51
2017,Feb,3,è„,2:00,FRI,3095,2.4,0,0,56
2017,Feb,3,è„,3:00,FRI,3020,3,0,0,50
2017,Feb,3,è„,4:00,FRI,3029,6,0,0,38
2017,Feb,3,è„,5:00,FRI,3226,5.6,0,0,38
2017,Feb,3,è„,6:00,FRI,3696,5.1,0,0,40
2017,Feb,3,è„,7:00,FRI,3961,5.3,0,0,37
2017,Feb,3,è„,8:00,FRI,4130,6,0,0.6,35
2017,Feb,3,è„,9:00,FRI,4167,8,0,1,31
2017,Feb,3,è„,10:00,FRI,4036,9.5,0,1,26
2017,Feb,3,è„,11:00,FRI,3930,11.1,0,1,26
2017,Feb,3,è„,12:00,FRI,3678,12.1,0,1,23
2017,Feb,3,è„,13:00,FRI,3757,12.9,0,1,21
2017,Feb,3,è„,14:00,FRI,3740,12.1,0,1,25
2017,Feb,3,è„,15:00,FRI,3768,11.3,0,1,24
2017,Feb,3,è„,16:00,FRI,3927,10.1,0,1,27
2017,Feb,3,è„,17:00,FRI,4189,9.2,0,1,29
2017,Feb,3,è„,18:00,FRI,4241,8.5,0,0,30
2017,Feb,3,è„,19:00,FRI,4154,7.5,0,0,35
2017,Feb,3,è„,20:00,FRI,4044,6.8,0,0,39
2017,Feb,3,è„,21:00,FRI,3889,6,0,0,45
2017,Feb,3,è„,22:00,FRI,3728,5.8,0,0,45
2017,Feb,3,è„,23:00,FRI,3504,6.3,0,0,42
2017,Feb,4,è„,0:00,SAT,3236,6,0,0,40
2017,Feb,4,è„,1:00,SAT,3080,5.9,0,0,44
2017,Feb,4,è„,2:00,SAT,2999,5.5,0,0,46
2017,Feb,4,è„,3:00,SAT,2930,5.1,0,0,48
2017,Feb,4,è„,4:00,SAT,2910,5.4,0,0,46
2017,Feb,4,è„,5:00,SAT,2990,5.4,0,0,43
2017,Feb,4,è„,6:00,SAT,3236,5.4,0,0,42
2017,Feb,4,è„,7:00,SAT,3443,5.5,0,0,42
2017,Feb,4,è„,8:00,SAT,3624,6.4,0,0.7,41
2017,Feb,4,è„,9:00,SAT,3638,8.4,0,1,37
2017,Feb,4,è„,10:00,SAT,3523,10,0,1,32
2017,Feb,4,è„,11:00,SAT,3422,11.5,0,1,29
2017,Feb,4,è„,12:00,SAT,3280,12,0,1,27
2017,Feb,4,è„,13:00,SAT,3241,12.4,0,1,25
2017,Feb,4,è„,14:00,SAT,3195,13.3,0,1,24
2017,Feb,4,è„,15:00,SAT,3197,12.5,0,1,23
2017,Feb,4,è„,16:00,SAT,3319,11.8,0,1,27
2017,Feb,4,è„,17:00,SAT,3651,9.5,0,0.9,37
2017,Feb,4,è„,18:00,SAT,3783,8.1,0,0,42
2017,Feb,4,è„,19:00,SAT,3753,7.4,0,0,46
2017,Feb,4,è„,20:00,SAT,3688,7.2,0,0,58
2017,Feb,4,è„,21:00,SAT,3546,7.2,0,0,66
2017,Feb,4,è„,22:00,SAT,3361,6.8,0,0,73
2017,Feb,4,è„,23:00,SAT,3188,7,0,0,79
2017,Feb,5,è„,0:00,SUN,2972,6.9,0,0,47
2017,Feb,5,è„,1:00,SUN,2844,6.3,0,0,44
2017,Feb,5,è„,2:00,SUN,2780,6.1,0,0,48
2017,Feb,5,è„,3:00,SUN,2728,5.5,0,0,53
2017,Feb,5,è„,4:00,SUN,2712,5.3,0,0,49
2017,Feb,5,è„,5:00,SUN,2753,4.7,0,0,50
2017,Feb,5,è„,6:00,SUN,2914,4.5,0,0,51
2017,Feb,5,è„,7:00,SUN,3081,3.8,0,0,52
2017,Feb,5,è„,8:00,SUN,3226,4.9,0,0.7,48
2017,Feb,5,è„,9:00,SUN,3317,6.3,0,0.8,44
2017,Feb,5,è„,10:00,SUN,3387,8,0,0.8,41
2017,Feb,5,è„,11:00,SUN,3378,8.7,0,0.2,41
2017,Feb,5,è„,12:00,SUN,3367,9.7,0,0,46
2017,Feb,5,è„,13:00,SUN,3348,9.2,0,0,49
2017,Feb,5,è„,14:00,SUN,3333,9.2,0,0,56
2017,Feb,5,è„,15:00,SUN,3373,9.5,0,0,52
2017,Feb,5,è„,16:00,SUN,3542,8.2,0,0,68
2017,Feb,5,è„,17:00,SUN,3815,7.5,0,0,81
2017,Feb,5,è„,18:00,SUN,3875,7.7,0,0,76
2017,Feb,5,è„,19:00,SUN,3820,7.7,0,0,78
2017,Feb,5,è„,20:00,SUN,3714,8.1,0,0,76
2017,Feb,5,è„,21:00,SUN,3547,8.2,0,0,60
2017,Feb,5,è„,22:00,SUN,3314,7.7,0,0,61
2017,Feb,5,è„,23:00,SUN,3072,7.5,0,0,68
2017,Feb,6,è„,0:00,MON,2843,7.5,0,0,70
2017,Feb,6,è„,1:00,MON,2732,7.6,0,0,69
2017,Feb,6,è„,2:00,MON,2691,7.2,0,0,72
2017,Feb,6,è„,3:00,MON,2677,6.9,0,0,73
2017,Feb,6,è„,4:00,MON,2729,6.7,0,0,72
2017,Feb,6,è„,5:00,MON,2945,5.8,0,0,73
2017,Feb,6,è„,6:00,MON,3381,4.7,0,0,78
2017,Feb,6,è„,7:00,MON,3636,3.4,0,0,84
2017,Feb,6,è„,8:00,MON,3836,7,0,0.8,69
2017,Feb,6,è„,9:00,MON,3892,10.6,0,1,57
2017,Feb,6,è„,10:00,MON,3791,13.2,0,1,50
2017,Feb,6,è„,11:00,MON,3734,14.6,0,0.9,42
2017,Feb,6,è„,12:00,MON,3629,13.3,0,0.2,41
2017,Feb,6,è„,13:00,MON,3786,14.1,0,0.4,38
2017,Feb,6,è„,14:00,MON,3729,13.9,0,0.8,33
2017,Feb,6,è„,15:00,MON,3758,12.2,0,0.5,29
2017,Feb,6,è„,16:00,MON,3918,11.2,0,0.2,32
2017,Feb,6,è„,17:00,MON,4192,9.4,0,0.3,37
2017,Feb,6,è„,18:00,MON,4263,8.5,0,0,37
2017,Feb,6,è„,19:00,MON,4162,7.4,0,0,40
2017,Feb,6,è„,20:00,MON,4038,6.8,0,0,44
2017,Feb,6,è„,21:00,MON,3870,6.8,0,0,39
2017,Feb,6,è„,22:00,MON,3693,6.3,0,0,37
2017,Feb,6,è„,23:00,MON,3446,6.2,0,0,35
2017,Feb,7,è„,0:00,TUE,3184,5.6,0,0,36
2017,Feb,7,è„,1:00,TUE,3045,5.3,0,0,39
2017,Feb,7,è„,2:00,TUE,2982,4.6,0,0,43
2017,Feb,7,è„,3:00,TUE,2952,4,0,0,48
2017,Feb,7,è„,4:00,TUE,2987,4,0,0,50
