YEAR,MONTH,DATE,è„íÜâ∫è{,TIME,ójì˙,ìdóÕé˘óv(ñúkW),ãCâ∑(Åé),ç~êÖó (mm),ì˙è∆éûä‘(éûä‘),ëäëŒéºìx(Åì)
2019,Feb,14,íÜ,15:00,THU,4102,7.4,0,0.7,31
2019,Feb,14,íÜ,16:00,THU,4254,7.4,0,1,29
2019,Feb,14,íÜ,17:00,THU,4544,6.3,0,0.7,32
2019,Feb,14,íÜ,18:00,THU,4663,5.4,0,0,32
2019,Feb,14,íÜ,19:00,THU,4600,4.5,0,0,32
2019,Feb,14,íÜ,20:00,THU,4502,3.8,0,0,35
2019,Feb,14,íÜ,21:00,THU,4334,3.3,0,0,36
2019,Feb,14,íÜ,22:00,THU,4095,2.9,0,0,38
2019,Feb,14,íÜ,23:00,THU,3815,2.5,0,0,42
2019,Feb,15,íÜ,0:00,FRI,3502,2,0,0,46
2019,Feb,15,íÜ,1:00,FRI,3323,2.1,0,0,47
2019,Feb,15,íÜ,2:00,FRI,3237,1,0,0,52
2019,Feb,15,íÜ,3:00,FRI,3187,0.6,0,0,56
2019,Feb,15,íÜ,4:00,FRI,3220,1.3,0,0,52
2019,Feb,15,íÜ,5:00,FRI,3450,1,0,0,54
2019,Feb,15,íÜ,6:00,FRI,3978,0.9,0,0,53
2019,Feb,15,íÜ,7:00,FRI,4348,1.3,0,0,51
2019,Feb,15,íÜ,8:00,FRI,4687,1.6,0,0,47
2019,Feb,15,íÜ,9:00,FRI,4868,2.4,0,0,46
2019,Feb,15,íÜ,10:00,FRI,4770,2.8,0,0,46
2019,Feb,15,íÜ,11:00,FRI,4650,2.8,0,0,43
2019,Feb,15,íÜ,12:00,FRI,4401,3,0,0,58
2019,Feb,15,íÜ,13:00,FRI,4487,2.9,0,0,76
2019,Feb,15,íÜ,14:00,FRI,4478,4.2,0,0,78
2019,Feb,15,íÜ,15:00,FRI,4477,4.6,0,0,80
2019,Feb,15,íÜ,16:00,FRI,4575,5.1,0,0,79
2019,Feb,15,íÜ,17:00,FRI,4698,5,0,0,80
2019,Feb,15,íÜ,18:00,FRI,4686,4.4,0,0,84
2019,Feb,15,íÜ,19:00,FRI,4559,4.8,0,0,80
2019,Feb,15,íÜ,20:00,FRI,4411,4,0,0,77
2019,Feb,15,íÜ,21:00,FRI,4220,3.9,0,0,76
2019,Feb,15,íÜ,22:00,FRI,4008,4.1,0,0,74
2019,Feb,15,íÜ,23:00,FRI,3752,3.7,0,0,73
2019,Feb,16,íÜ,0:00,SAT,3461,3.7,0,0,70
2019,Feb,16,íÜ,1:00,SAT,3267,3.3,0,0,71
2019,Feb,16,íÜ,2:00,SAT,3156,3.5,0,0,70
2019,Feb,16,íÜ,3:00,SAT,3072,3.4,0,0,73
2019,Feb,16,íÜ,4:00,SAT,3062,2.9,0,0,72
2019,Feb,16,íÜ,5:00,SAT,3157,2.9,0,0,71
2019,Feb,16,íÜ,6:00,SAT,3424,2.4,0,0,74
2019,Feb,16,íÜ,7:00,SAT,3698,2.5,0,0,70
2019,Feb,16,íÜ,8:00,SAT,3936,2.8,0,0.4,65
2019,Feb,16,íÜ,9:00,SAT,3956,5.3,0,1,57
2019,Feb,16,íÜ,10:00,SAT,3854,6.7,0,0.8,47
2019,Feb,16,íÜ,11:00,SAT,3672,7.3,0,0.2,46
2019,Feb,16,íÜ,12:00,SAT,3418,9.1,0,0.5,40
2019,Feb,16,íÜ,13:00,SAT,3402,11.5,0,1,38
2019,Feb,16,íÜ,14:00,SAT,3354,11.9,0,1,37
2019,Feb,16,íÜ,15:00,SAT,3397,12.5,0,0.6,37
2019,Feb,16,íÜ,16:00,SAT,3557,12.2,0,0.4,41
2019,Feb,16,íÜ,17:00,SAT,3820,10.9,0,0.1,36
2019,Feb,16,íÜ,18:00,SAT,3919,10.5,0,0,34
2019,Feb,16,íÜ,19:00,SAT,3896,9,0,0,35
2019,Feb,16,íÜ,20:00,SAT,3832,8.1,0,0,35
2019,Feb,16,íÜ,21:00,SAT,3698,7.1,0,0,37
2019,Feb,16,íÜ,22:00,SAT,3507,6.2,0,0,41
2019,Feb,16,íÜ,23:00,SAT,3323,5.4,0,0,41
2019,Feb,17,íÜ,0:00,SUN,3094,4.6,0,0,42
2019,Feb,17,íÜ,1:00,SUN,2953,4.6,0,0,43
2019,Feb,17,íÜ,2:00,SUN,2874,4.3,0,0,44
2019,Feb,17,íÜ,3:00,SUN,2818,3.8,0,0,46
2019,Feb,17,íÜ,4:00,SUN,2808,4.2,0,0,42
2019,Feb,17,íÜ,5:00,SUN,2857,4.5,0,0,38
2019,Feb,17,íÜ,6:00,SUN,3031,3.8,0,0,41
2019,Feb,17,íÜ,7:00,SUN,3231,3.8,0,0,43
2019,Feb,17,íÜ,8:00,SUN,3402,4.5,0,0.2,40
2019,Feb,17,íÜ,9:00,SUN,3487,5.4,0,0.3,37
2019,Feb,17,íÜ,10:00,SUN,3415,7.7,0,0.1,34
2019,Feb,17,íÜ,11:00,SUN,3280,7.6,0,0.1,30
2019,Feb,17,íÜ,12:00,SUN,3153,9.5,0,0.7,24
2019,Feb,17,íÜ,13:00,SUN,3075,10.7,0,0.9,26
2019,Feb,17,íÜ,14:00,SUN,3032,10.8,0,1,23
2019,Feb,17,íÜ,15:00,SUN,3060,10.3,0,1,25
2019,Feb,17,íÜ,16:00,SUN,3223,9.8,0,1,25
2019,Feb,17,íÜ,17:00,SUN,3640,8.9,0,1,25
2019,Feb,17,íÜ,18:00,SUN,3885,7.7,0,0.1,29
2019,Feb,17,íÜ,19:00,SUN,3910,6.9,0,0,32
2019,Feb,17,íÜ,20:00,SUN,3878,6.3,0,0,37
2019,Feb,17,íÜ,21:00,SUN,3751,5.6,0,0,41
2019,Feb,17,íÜ,22:00,SUN,3518,5.1,0,0,43
2019,Feb,17,íÜ,23:00,SUN,3296,4.2,0,0,48
2019,Feb,18,íÜ,0:00,MON,3053,4.4,0,0,45
2019,Feb,18,íÜ,1:00,MON,2925,3.8,0,0,46
2019,Feb,18,íÜ,2:00,MON,2887,3.8,0,0,44
2019,Feb,18,íÜ,3:00,MON,2857,3.6,0,0,43
2019,Feb,18,íÜ,4:00,MON,2914,4,0,0,42
2019,Feb,18,íÜ,5:00,MON,3162,4,0,0,43
2019,Feb,18,íÜ,6:00,MON,3695,2,0,0,52
2019,Feb,18,íÜ,7:00,MON,3965,3.6,0,0,42
2019,Feb,18,íÜ,8:00,MON,4093,5.5,0,0.8,40
2019,Feb,18,íÜ,9:00,MON,4111,8.4,0,1,35
2019,Feb,18,íÜ,10:00,MON,3969,10.3,0,1,28
2019,Feb,18,íÜ,11:00,MON,3841,12.6,0,1,30
2019,Feb,18,íÜ,12:00,MON,3586,13.6,0,1,28
2019,Feb,18,íÜ,13:00,MON,3656,12.4,0,1,24
2019,Feb,18,íÜ,14:00,MON,3618,13.7,0,1,31
2019,Feb,18,íÜ,15:00,MON,3612,13,0,1,36
2019,Feb,18,íÜ,16:00,MON,3731,12.1,0,1,45
2019,Feb,18,íÜ,17:00,MON,3977,11.3,0,1,54
2019,Feb,18,íÜ,18:00,MON,4095,9.9,0,0.1,62
2019,Feb,18,íÜ,19:00,MON,4018,9.1,0,0,66
2019,Feb,18,íÜ,20:00,MON,3921,9.5,0,0,71
2019,Feb,18,íÜ,21:00,MON,3767,9.1,0,0,75
2019,Feb,18,íÜ,22:00,MON,3577,7.7,0,0,81
2019,Feb,18,íÜ,23:00,MON,3320,7,0,0,84
2019,Feb,19,íÜ,0:00,TUE,3062,7.3,0,0,84
2019,Feb,19,íÜ,1:00,TUE,2919,7.5,0,0,79
2019,Feb,19,íÜ,2:00,TUE,2867,6.9,0,0,77
2019,Feb,19,íÜ,3:00,TUE,2840,6.7,0,0,72
2019,Feb,19,íÜ,4:00,TUE,2885,6.5,0,0,66
2019,Feb,19,íÜ,5:00,TUE,3070,6.4,0,0,63
2019,Feb,19,íÜ,6:00,TUE,3479,6.4,0,0,60
2019,Feb,19,íÜ,7:00,TUE,3812,6.7,0,0,59
2019,Feb,19,íÜ,8:00,TUE,4140,7.3,0,0,58
2019,Feb,19,íÜ,9:00,TUE,4314,8.3,0,0,54
2019,Feb,19,íÜ,10:00,TUE,4257,8.9,0,0,50
2019,Feb,19,íÜ,11:00,TUE,4190,10,0,0,54
2019,Feb,19,íÜ,12:00,TUE,4004,10.5,0,0,65
2019,Feb,19,íÜ,13:00,TUE,4127,10.4,0,0,67
2019,Feb,19,íÜ,14:00,TUE,4089,10.4,0,0,74
2019,Feb,19,íÜ,15:00,TUE,4075,11.6,0,0,71
2019,Feb,19,íÜ,16:00,TUE,4172,12.5,0,0,63
2019,Feb,19,íÜ,17:00,TUE,4261,12.5,0,0,66
2019,Feb,19,íÜ,18:00,TUE,4237,11.6,0,0,75
2019,Feb,19,íÜ,19:00,TUE,4108,10.1,0.5,0,98
2019,Feb,19,íÜ,20:00,TUE,3951,10.1,1,0,99
2019,Feb,19,íÜ,21:00,TUE,3752,10.3,0,0,100
2019,Feb,19,íÜ,22:00,TUE,3543,10.5,0,0,100
2019,Feb,19,íÜ,23:00,TUE,3272,8.7,0,0,100
2019,Feb,20,íÜ,0:00,WED,2998,7.4,0,0,97
2019,Feb,20,íÜ,1:00,WED,2865,6.9,0,0,95
2019,Feb,20,íÜ,2:00,WED,2821,7.3,0,0,92
2019,Feb,20,íÜ,3:00,WED,2804,7.1,0,0,95
2019,Feb,20,íÜ,4:00,WED,2832,6.5,0,0,95
2019,Feb,20,íÜ,5:00,WED,3017,6.3,0,0,96
2019,Feb,20,íÜ,6:00,WED,3374,6.4,0,0,98
2019,Feb,20,íÜ,7:00,WED,3580,5.6,0,0,100
2019,Feb,20,íÜ,8:00,WED,3757,8.3,0,0.7,89
2019,Feb,20,íÜ,9:00,WED,3760,10.8,0,0.7,75
2019,Feb,20,íÜ,10:00,WED,3645,12.8,0,1,69
2019,Feb,20,íÜ,11:00,WED,3577,14.8,0,1,62
2019,Feb,20,íÜ,12:00,WED,3379,16.6,0,1,59
2019,Feb,20,íÜ,13:00,WED,3427,17,0,0.9,57
2019,Feb,20,íÜ,14:00,WED,3460,18.7,0,0.7,63
2019,Feb,20,íÜ,15:00,WED,3479,17,0,0.5,68
2019,Feb,20,íÜ,16:00,WED,3589,16.1,0,0,68
2019,Feb,20,íÜ,17:00,WED,3723,15.2,0,0,72
2019,Feb,20,íÜ,18:00,WED,3742,14,0,0,75
2019,Feb,20,íÜ,19:00,WED,3652,13.8,0,0,76
2019,Feb,20,íÜ,20:00,WED,3542,13.2,0,0,79
2019,Feb,20,íÜ,21:00,WED,3405,12.8,0,0,82
2019,Feb,20,íÜ,22:00,WED,3249,11.6,0.5,0,92
2019,Feb,20,íÜ,23:00,WED,3040,9.9,0,0,90
2019,Feb,21,â∫,0:00,THU,2812,10,0,0,93
2019,Feb,21,â∫,1:00,THU,2717,9.5,0,0,91
2019,Feb,21,â∫,2:00,THU,2703,9,0,0,92
2019,Feb,21,â∫,3:00,THU,2713,8.8,0,0,67
2019,Feb,21,â∫,4:00,THU,2763,8.6,0,0,51
2019,Feb,21,â∫,5:00,THU,2943,7.7,0,0,54
2019,Feb,21,â∫,6:00,THU,3290,7.8,0,0,51
2019,Feb,21,â∫,7:00,THU,3518,8,0,0,48
2019,Feb,21,â∫,8:00,THU,3729,7.9,0,0.2,49
2019,Feb,21,â∫,9:00,THU,3820,9.8,0,0.8,43
2019,Feb,21,â∫,10:00,THU,3752,11.3,0,1,36
2019,Feb,21,â∫,11:00,THU,3678,12.3,0,1,33
2019,Feb,21,â∫,12:00,THU,3459,13.5,0,1,31
2019,Feb,21,â∫,13:00,THU,3553,14.3,0,1,31
2019,Feb,21,â∫,14:00,THU,3531,13.7,0,1,29
2019,Feb,21,â∫,15:00,THU,3553,14.1,0,1,32
2019,Feb,21,â∫,16:00,THU,3671,12.7,0,0,35
2019,Feb,21,â∫,17:00,THU,3863,12.5,0,0,32
2019,Feb,21,â∫,18:00,THU,3957,12,0,0,32
2019,Feb,21,â∫,19:00,THU,3880,10.8,0,0,36
2019,Feb,21,â∫,20:00,THU,3774,9.4,0,0,40
2019,Feb,21,â∫,21:00,THU,3621,9,0,0,41
2019,Feb,21,â∫,22:00,THU,3458,8,0,0,48
2019,Feb,21,â∫,23:00,THU,3232,8.3,0,0,48
2019,Feb,22,â∫,0:00,FRI,2999,7.9,0,0,47
2019,Feb,22,â∫,1:00,FRI,2884,7.3,0,0,51
2019,Feb,22,â∫,2:00,FRI,2855,6.5,0,0,54
2019,Feb,22,â∫,3:00,FRI,2850,6.3,0,0,56
2019,Feb,22,â∫,4:00,FRI,2896,5.7,0,0,57
2019,Feb,22,â∫,5:00,FRI,3099,5,0,0,61
2019,Feb,22,â∫,6:00,FRI,3472,4.2,0,0,68
2019,Feb,22,â∫,7:00,FRI,3675,5,0,0,66
2019,Feb,22,â∫,8:00,FRI,3876,6.3,0,0.4,60
2019,Feb,22,â∫,9:00,FRI,3913,9,0,0.8,49
2019,Feb,22,â∫,10:00,FRI,3822,9.9,0,0.9,47
2019,Feb,22,â∫,11:00,FRI,3733,11.4,0,1,43
2019,Feb,22,â∫,12:00,FRI,3509,11.7,0,1,47
2019,Feb,22,â∫,13:00,FRI,3553,12.3,0,0.9,52
2019,Feb,22,â∫,14:00,FRI,3536,13.2,0,1,55
2019,Feb,22,â∫,15:00,FRI,3519,13.1,0,1,54
2019,Feb,22,â∫,16:00,FRI,3601,12,0,0.9,63
2019,Feb,22,â∫,17:00,FRI,3787,11.4,0,0,71
2019,Feb,22,â∫,18:00,FRI,3845,11.1,0,0,75
2019,Feb,22,â∫,19:00,FRI,3748,10.4,0,0,78
2019,Feb,22,â∫,20:00,FRI,3639,10.6,0,0,77
2019,Feb,22,â∫,21:00,FRI,3479,10.6,0,0,75
2019,Feb,22,â∫,22:00,FRI,3327,10.4,0,0,75
2019,Feb,22,â∫,23:00,FRI,3118,10.4,0,0,75
2019,Feb,23,â∫,0:00,SAT,2889,9.8,0,0,74
2019,Feb,23,â∫,1:00,SAT,2780,8.8,0,0,70
2019,Feb,23,â∫,2:00,SAT,2733,8.1,0,0,65
2019,Feb,23,â∫,3:00,SAT,2707,7.9,0,0,63
2019,Feb,23,â∫,4:00,SAT,2715,7.4,0,0,61
2019,Feb,23,â∫,5:00,SAT,2780,6.8,0,0,63
2019,Feb,23,â∫,6:00,SAT,2949,6.6,0,0,64
2019,Feb,23,â∫,7:00,SAT,3154,6.9,0,0,57
2019,Feb,23,â∫,8:00,SAT,3411,7.2,0,0,58
2019,Feb,23,â∫,9:00,SAT,3393,7.8,0,0.1,50
2019,Feb,23,â∫,10:00,SAT,3283,9.8,0,1,42
2019,Feb,23,â∫,11:00,SAT,3205,10.7,0,1,38
2019,Feb,23,â∫,12:00,SAT,3105,12.9,0,1,37
2019,Feb,23,â∫,13:00,SAT,3119,14,0,1,35
2019,Feb,23,â∫,14:00,SAT,3089,14,0,1,24
2019,Feb,23,â∫,15:00,SAT,3119,12.7,0,1,26
2019,Feb,23,â∫,16:00,SAT,3222,11.4,0,1,26
2019,Feb,23,â∫,17:00,SAT,3507,10.1,0,1,30
2019,Feb,23,â∫,18:00,SAT,3681,8.9,0,0.1,32
2019,Feb,23,â∫,19:00,SAT,3668,8,0,0,33
2019,Feb,23,â∫,20:00,SAT,3605,7.3,0,0,36
2019,Feb,23,â∫,21:00,SAT,3475,6.8,0,0,36
2019,Feb,23,â∫,22:00,SAT,3308,6.6,0,0,36
2019,Feb,23,â∫,23:00,SAT,3131,6.3,0,0,37
2019,Feb,24,â∫,0:00,SUN,2924,5.8,0,0,38
2019,Feb,24,â∫,1:00,SUN,2813,5.4,0,0,38
2019,Feb,24,â∫,2:00,SUN,2766,4.6,0,0,43
2019,Feb,24,â∫,3:00,SUN,2729,3.4,0,0,49
2019,Feb,24,â∫,4:00,SUN,2725,2.9,0,0,55
2019,Feb,24,â∫,5:00,SUN,2776,3.4,0,0,47
2019,Feb,24,â∫,6:00,SUN,2916,2.7,0,0,56
2019,Feb,24,â∫,7:00,SUN,3037,3.6,0,0.1,50
2019,Feb,24,â∫,8:00,SUN,3106,6.9,0,1,44
2019,Feb,24,â∫,9:00,SUN,3115,8.2,0,1,34
2019,Feb,24,â∫,10:00,SUN,3047,9.7,0,1,34
2019,Feb,24,â∫,11:00,SUN,2998,11.3,0,1,34
2019,Feb,24,â∫,12:00,SUN,2954,11.4,0,1,35
2019,Feb,24,â∫,13:00,SUN,2865,11.1,0,1,38
2019,Feb,24,â∫,14:00,SUN,2804,12.9,0,1,36
2019,Feb,24,â∫,15:00,SUN,2843,13.1,0,1,39
2019,Feb,24,â∫,16:00,SUN,2978,12.2,0,1,49
2019,Feb,24,â∫,17:00,SUN,3318,11.7,0,0.2,57
2019,Feb,24,â∫,18:00,SUN,3513,11.6,0,0,62
2019,Feb,24,â∫,19:00,SUN,3498,11.5,0,0,64
2019,Feb,24,â∫,20:00,SUN,3451,10.7,0,0,70
2019,Feb,24,â∫,21:00,SUN,3313,10.9,0,0,74
2019,Feb,24,â∫,22:00,SUN,3099,11.4,0,0,74
2019,Feb,24,â∫,23:00,SUN,2907,10.3,0,0,76
2019,Feb,25,â∫,0:00,MON,2706,9.5,0,0,81
2019,Feb,25,â∫,1:00,MON,2611,9.3,0,0,66
2019,Feb,25,â∫,2:00,MON,2579,9.1,0,0,69
2019,Feb,25,â∫,3:00,MON,2574,8.8,0,0,59
2019,Feb,25,â∫,4:00,MON,2618,8,0,0,58
2019,Feb,25,â∫,5:00,MON,2819,7.2,0,0,60
2019,Feb,25,â∫,6:00,MON,3192,7.2,0,0,58
2019,Feb,25,â∫,7:00,MON,3519,7.5,0,0,60
2019,Feb,25,â∫,8:00,MON,3850,8.9,0,0,56
2019,Feb,25,â∫,9:00,MON,3950,9.2,0,0,57
2019,Feb,25,â∫,10:00,MON,3875,10.1,0,0,51
2019,Feb,25,â∫,11:00,MON,3791,10.9,0,0.1,50
2019,Feb,25,â∫,12:00,MON,3510,12.1,0,0.2,50
2019,Feb,25,â∫,13:00,MON,3553,14.1,0,0.4,56
2019,Feb,25,â∫,14:00,MON,3430,15.3,0,0.7,55
2019,Feb,25,â∫,15:00,MON,3402,16.7,0,1,55
2019,Feb,25,â∫,16:00,MON,3475,15.9,0,1,55
2019,Feb,25,â∫,17:00,MON,3638,14.3,0,0.7,64
2019,Feb,25,â∫,18:00,MON,3720,12.4,0,0,78
2019,Feb,25,â∫,19:00,MON,3634,12.5,0,0,83
2019,Feb,25,â∫,20:00,MON,3519,13.5,0,0,79
2019,Feb,25,â∫,21:00,MON,3381,12.5,0,0,75
2019,Feb,25,â∫,22:00,MON,3222,12.4,0,0,76
2019,Feb,25,â∫,23:00,MON,3001,12.1,0,0,71
2019,Feb,26,â∫,0:00,TUE,2774,11.3,0,0,51
2019,Feb,26,â∫,1:00,TUE,2665,11.4,0,0,48
2019,Feb,26,â∫,2:00,TUE,2635,11.3,0,0,48
2019,Feb,26,â∫,3:00,TUE,2631,11.2,0,0,47
2019,Feb,26,â∫,4:00,TUE,2672,10.6,0,0,51
2019,Feb,26,â∫,5:00,TUE,2819,10.3,0,0,52
2019,Feb,26,â∫,6:00,TUE,3144,9.9,0,0,54
2019,Feb,26,â∫,7:00,TUE,3410,10.2,0,0,54
2019,Feb,26,â∫,8:00,TUE,3718,10.5,0,0,57
2019,Feb,26,â∫,9:00,TUE,3876,10.3,0,0,59
2019,Feb,26,â∫,10:00,TUE,3827,9.9,0,0,62
2019,Feb,26,â∫,11:00,TUE,3737,10,0,0,64
2019,Feb,26,â∫,12:00,TUE,3509,10.7,0,0,63
2019,Feb,26,â∫,13:00,TUE,3631,10.6,0,0,58
2019,Feb,26,â∫,14:00,TUE,3589,11.5,0,0.1,56
2019,Feb,26,â∫,15:00,TUE,3568,12,0,1,52
2019,Feb,26,â∫,16:00,TUE,3643,11.4,0,0.9,54
2019,Feb,26,â∫,17:00,TUE,3824,10,0,0.4,65
2019,Feb,26,â∫,18:00,TUE,3936,10,0,0,64
2019,Feb,26,â∫,19:00,TUE,3854,9.8,0,0,62
2019,Feb,26,â∫,20:00,TUE,3745,9.1,0,0,65
2019,Feb,26,â∫,21:00,TUE,3590,9.1,0,0,65
2019,Feb,26,â∫,22:00,TUE,3403,8.6,0,0,68
2019,Feb,26,â∫,23:00,TUE,3168,8.1,0,0,70
2019,Feb,27,â∫,0:00,WED,2925,8,0,0,70
2019,Feb,27,â∫,1:00,WED,2813,7.6,0,0,39
2019,Feb,27,â∫,2:00,WED,2780,6.7,0,0,42
2019,Feb,27,â∫,3:00,WED,2774,6.4,0,0,44
2019,Feb,27,â∫,4:00,WED,2814,5.5,0,0,48
2019,Feb,27,â∫,5:00,WED,2994,5.7,0,0,46
2019,Feb,27,â∫,6:00,WED,3357,4.3,0,0,54
2019,Feb,27,â∫,7:00,WED,3589,5.5,0,0.4,50
2019,Feb,27,â∫,8:00,WED,3851,6.3,0,0.8,47
2019,Feb,27,â∫,9:00,WED,4082,7.2,0,0.1,42
2019,Feb,27,â∫,10:00,WED,4049,7.8,0,0,39
2019,Feb,27,â∫,11:00,WED,4004,8.4,0,0,36
2019,Feb,27,â∫,12:00,WED,3766,8.7,0,0,37
2019,Feb,27,â∫,13:00,WED,3868,9.4,0,0,38
2019,Feb,27,â∫,14:00,WED,3812,9.6,0,0,44
2019,Feb,27,â∫,15:00,WED,3781,10,0,0,49
2019,Feb,27,â∫,16:00,WED,3887,10,0,0,50
2019,Feb,27,â∫,17:00,WED,4024,9.8,0,0,53
2019,Feb,27,â∫,18:00,WED,4074,8.7,0,0,59
2019,Feb,27,â∫,19:00,WED,3972,8.8,0,0,60
2019,Feb,27,â∫,20:00,WED,3855,9.5,0,0,62
2019,Feb,27,â∫,21:00,WED,3689,7.9,0,0,75
2019,Feb,27,â∫,22:00,WED,3484,7.1,0,0,88
2019,Feb,27,â∫,23:00,WED,3214,6.7,0.5,0,96
2019,Feb,28,â∫,0:00,THU,2950,7,0,0,88
2019,Feb,28,â∫,1:00,THU,2822,6.4,0.5,0,96
2019,Feb,28,â∫,2:00,THU,2777,6,0.5,0,97
2019,Feb,28,â∫,3:00,THU,2766,5.5,0,0,89
2019,Feb,28,â∫,4:00,THU,2798,6,0,0,78
2019,Feb,28,â∫,5:00,THU,2964,6,0,0,70
2019,Feb,28,â∫,6:00,THU,3347,6.5,0,0,56
2019,Feb,28,â∫,7:00,THU,3711,5.5,0.5,0,75
2019,Feb,28,â∫,8:00,THU,4103,5.4,0,0,78
2019,Feb,28,â∫,9:00,THU,4339,5.8,0.5,0,84
2019,Feb,28,â∫,10:00,THU,4325,6.1,0,0,87
2019,Feb,28,â∫,11:00,THU,4280,6.4,1,0,94
2019,Feb,28,â∫,12:00,THU,4117,6.7,0.5,0,97
2019,Feb,28,â∫,13:00,THU,4237,6.6,1.5,0,98
2019,Feb,28,â∫,14:00,THU,4240,6.7,3,0,100
2019,Feb,28,â∫,15:00,THU,4223,6.6,4.5,0,100
2019,Feb,28,â∫,16:00,THU,4287,6.8,3,0,100
2019,Feb,28,â∫,17:00,THU,4309,7,2.5,0,100
2019,Feb,28,â∫,18:00,THU,4273,7.5,1.5,0,100
2019,Feb,28,â∫,19:00,THU,4130,7.5,1.5,0,100
2019,Feb,28,â∫,20:00,THU,3972,7.3,1,0,100
2019,Feb,28,â∫,21:00,THU,3765,7.2,0.5,0,100
2019,Feb,28,â∫,22:00,THU,3539,7.2,0,0,100
2019,Feb,28,â∫,23:00,THU,3257,7.4,0,0,100
2019,Mar,1,è„,0:00,FRI,2977,7.4,0,0,99
2019,Mar,1,è„,1:00,FRI,2842,7.2,0,0,100
2019,Mar,1,è„,2:00,FRI,2786,7.1,0.5,0,100
2019,Mar,1,è„,3:00,FRI,2761,7.3,0,0,100
2019,Mar,1,è„,4:00,FRI,2801,7.1,0,0,100
2019,Mar,1,è„,5:00,FRI,2967,6.7,0,0,99
2019,Mar,1,è„,6:00,FRI,3325,6.7,0.5,0,100
2019,Mar,1,è„,7:00,FRI,3642,6.6,0.5,0,100
2019,Mar,1,è„,8:00,FRI,3913,7.2,0,0,99
2019,Mar,1,è„,9:00,FRI,4046,7.7,0,0,91
2019,Mar,1,è„,10:00,FRI,3963,8.7,0,0,86
2019,Mar,1,è„,11:00,FRI,3834,9.6,0,0,77
2019,Mar,1,è„,12:00,FRI,3589,11.5,0,0.4,68
2019,Mar,1,è„,13:00,FRI,3669,11.4,0,0.2,58
2019,Mar,1,è„,14:00,FRI,3617,12.3,0,0,58
2019,Mar,1,è„,15:00,FRI,3595,12.2,0,0.1,53
2019,Mar,1,è„,16:00,FRI,3652,11.9,0,1,57
2019,Mar,1,è„,17:00,FRI,3797,10.5,0,0.7,62
2019,Mar,1,è„,18:00,FRI,3903,8,0,0,76
2019,Mar,1,è„,19:00,FRI,3825,8,0,0,72
2019,Mar,1,è„,20:00,FRI,3719,9.3,0,0,68
2019,Mar,1,è„,21:00,FRI,3571,8.7,0,0,72
2019,Mar,1,è„,22:00,FRI,3436,9,0,0,73
2019,Mar,1,è„,23:00,FRI,3221,8.9,0,0,59
2019,Mar,2,è„,0:00,SAT,2977,8.5,0,0,54
2019,Mar,2,è„,1:00,SAT,2847,7.8,0,0,45
2019,Mar,2,è„,2:00,SAT,2793,8.2,0,0,40
2019,Mar,2,è„,3:00,SAT,2761,8,0,0,46
2019,Mar,2,è„,4:00,SAT,2767,7.2,0,0,46
2019,Mar,2,è„,5:00,SAT,2841,7.2,0,0,43
2019,Mar,2,è„,6:00,SAT,2984,7.1,0,0,41
2019,Mar,2,è„,7:00,SAT,3097,6.8,0,0.3,45
2019,Mar,2,è„,8:00,SAT,3223,8.3,0,1,41
2019,Mar,2,è„,9:00,SAT,3284,10.2,0,1,40
2019,Mar,2,è„,10:00,SAT,3233,11.6,0,1,34
2019,Mar,2,è„,11:00,SAT,3186,12.4,0,1,27
2019,Mar,2,è„,12:00,SAT,3071,13.5,0,1,27
2019,Mar,2,è„,13:00,SAT,3044,13.9,0,1,22
2019,Mar,2,è„,14:00,SAT,2998,13.8,0,1,23
2019,Mar,2,è„,15:00,SAT,2980,14.4,0,1,25
2019,Mar,2,è„,16:00,SAT,3066,13.3,0,1,20
2019,Mar,2,è„,17:00,SAT,3321,11.8,0,0.2,30
2019,Mar,2,è„,18:00,SAT,3508,11,0,0.1,37
2019,Mar,2,è„,19:00,SAT,3494,10.2,0,0,53
2019,Mar,2,è„,20:00,SAT,3440,10,0,0,49
2019,Mar,2,è„,21:00,SAT,3294,10.2,0,0,51
2019,Mar,2,è„,22:00,SAT,3123,10.1,0,0,52
2019,Mar,2,è„,23:00,SAT,2938,9.6,0,0,52
2019,Mar,3,è„,0:00,SUN,2728,10.2,0,0,46
2019,Mar,3,è„,1:00,SUN,2617,10,0,0,46
2019,Mar,3,è„,2:00,SUN,2571,8.4,0,0,55
2019,Mar,3,è„,3:00,SUN,2562,7.9,0,0,53
2019,Mar,3,è„,4:00,SUN,2551,7.1,0,0,54
2019,Mar,3,è„,5:00,SUN,2598,7,0,0,48
2019,Mar,3,è„,6:00,SUN,2717,6.8,0,0,47
2019,Mar,3,è„,7:00,SUN,2925,7,0,0,45
2019,Mar,3,è„,8:00,SUN,3231,6.3,0,0,59
2019,Mar,3,è„,9:00,SUN,3459,4.4,1,0,94
2019,Mar,3,è„,10:00,SUN,3516,4.5,2,0,94
2019,Mar,3,è„,11:00,SUN,3493,4.9,1.5,0,93
2019,Mar,3,è„,12:00,SUN,3444,5.7,1,0,94
2019,Mar,3,è„,13:00,SUN,3417,6,1.5,0,98
2019,Mar,3,è„,14:00,SUN,3388,6.8,0.5,0,98
2019,Mar,3,è„,15:00,SUN,3399,6.2,1,0,95
